state,year,ID,con,pro,score,fips,cces.ideol,cces.smooth,abbr,gsp,demUnif,repUnif,ID,squireProfess,termLimits,fb9000,fb0010,fb1015,fb9015,fbPct2015
Alabama,2005,1,0,0,0,1,8.174954507,-0.589609267,AL,37.578,0,0,1,0.078000002,0,109.22,92.08,0.82,305.16,3.5
Alabama,2006,1,0,0,0,1,-29.78029996,-17.88778644,AL,37.735,0,0,1,0.078000002,0,109.22,92.08,0.82,305.16,3.5
Alabama,2007,1,1.333333333,1,-0.15415068,1,-36.4798319,-28.98019475,AL,37.522,0,0,1,0.078000002,0,109.22,92.08,0.82,305.16,3.5
Alabama,2008,1,19.14285714,4.571428571,-1.285198244,1,-31.98853995,-34.24928098,AL,36.976,0,0,1,0.078000002,0,109.22,92.08,0.82,305.16,3.5
Alabama,2009,1,6,2,-0.84729786,1,-28.63998826,-31.81943054,AL,35.376,0,0,1,0.078000002,0,109.22,92.08,0.82,305.16,3.5
Alabama,2010,1,9,5,-0.510825624,1,-32.64087016,-33.59981364,AL,35.913,0,1,1,0.078000002,0,109.22,92.08,0.82,305.16,3.5
Alabama,2011,1,32.66666667,0,-3.516508228,1,-41.18688163,-34.86714985,AL,36.201,0,1,1,0.078000002,0,109.22,92.08,0.82,305.16,3.5
Alabama,2012,1,12,9.666666667,-0.197825743,1,-31.07452886,-36.44604496,AL,36.425,0,1,1,0.078000002,0,109.22,92.08,0.82,305.16,3.5
Alabama,2013,1,3.333333333,5,0.325422401,1,-33.83101894,-35.40707863,AL,36.66,0,1,1,0.078000002,0,109.22,92.08,0.82,305.16,3.5
Alabama,2014,1,0,1,0.693147181,1,-42.24162481,-33.33951756,AL,36.455,0,1,1,0.078000002,0,109.22,92.08,0.82,305.16,3.5
Alabama,2015,1,2,1,-0.405465108,1,-21.00033759,-30.94966944,AL,36.911,0,1,1,0.078000002,0,109.22,92.08,0.82,305.16,3.5
Alabama,2016,1,0,1,0.693147181,1,-31.38738132,-27.85351201,AL,37.402,0,1,1,0.078000002,0,109.22,92.08,0.82,305.16,3.5
Alaska,2005,2,0,2,1.098612289,2,30.27350632,18.73238004,AK,61.125,0,1,2,0.216999993,0,61.8,32.65,18.73,154.84,7.9
Alaska,2006,2,0,0,0,2,-29.57462965,-6.488650424,AK,64.349,0,1,2,0.216999993,0,61.8,32.65,18.73,154.84,7.9
Alaska,2007,2,0,0,0,2,-16.6037182,-23.17527619,AK,67.228,0,1,2,0.216999993,0,61.8,32.65,18.73,154.84,7.9
Alaska,2008,2,2.714285714,2.714285714,0,2,-29.17216163,-31.00540856,AK,67.527,0,0,2,0.216999993,0,61.8,32.65,18.73,154.84,7.9
Alaska,2009,2,0,0,0,2,-36.71240965,-29.56691155,AK,72.204,0,0,2,0.216999993,0,61.8,32.65,18.73,154.84,7.9
Alaska,2010,2,2,0,-1.098612289,2,-20.99363746,-29.91987317,AK,69.564,0,0,2,0.216999993,0,61.8,32.65,18.73,154.84,7.9
Alaska,2011,2,0,0,0,2,-27.71067776,-21.72522588,AK,70.573,0,0,2,0.216999993,0,61.8,32.65,18.73,154.84,7.9
Alaska,2012,2,3,0,-1.386294361,2,-17.14398223,-11.28553661,AK,73.478,0,0,2,0.216999993,0,61.8,32.65,18.73,154.84,7.9
Alaska,2013,2,0,1,0.693147181,2,6.176551745,-10.65925071,AK,69.7,0,1,2,0.216999993,0,61.8,32.65,18.73,154.84,7.9
Alaska,2014,2,8.333333334,0,-2.233592222,2,-14.72937979,-12.64153302,AK,67.188,0,1,2,0.216999993,0,61.8,32.65,18.73,154.84,7.9
Alaska,2015,2,0,0,0,2,-32.55902794,-17.54206495,AK,67.302,0,0,2,0.216999993,0,61.8,32.65,18.73,154.84,7.9
Alaska,2016,2,0,2,1.098612289,2,-17.95326279,-25.81822291,AK,63.317,0,0,2,0.216999993,0,61.8,32.65,18.73,154.84,7.9
Arizona,2005,4,5.5,2.5,-0.619039208,4,2.11643587,-2.02364551,AZ,43.018,0,0,3,0.270999998,1,137.44,30.55,6.74,230.88,13.4
Arizona,2006,4,6.666666667,1,-1.343734747,4,-15.60903581,-8.090345683,AZ,44.086,0,0,3,0.270999998,1,137.44,30.55,6.74,230.88,13.4
Arizona,2007,4,26.66666667,7.666666667,-1.16074407,4,-13.43943136,-12.7729706,AZ,44.168,0,0,3,0.270999998,1,137.44,30.55,6.74,230.88,13.4
Arizona,2008,4,5.857142858,8.285714286,0.303186259,4,-11.09418494,-15.96763835,AZ,41.8,0,1,3,0.270999998,1,137.44,30.55,6.74,230.88,13.4
Arizona,2009,4,5.25,17.5,1.085189268,4,-18.2080994,-17.51176542,AZ,38.232,0,1,3,0.270999998,1,137.44,30.55,6.74,230.88,13.4
Arizona,2010,4,28,24.66666667,-0.122102697,4,-21.15453955,-20.80607685,AZ,37.935,0,1,3,0.270999998,1,137.44,30.55,6.74,230.88,13.4
Arizona,2011,4,35,3,-2.197224577,4,-24.18330056,-20.18282794,AZ,38.257,0,1,3,0.270999998,1,137.44,30.55,6.74,230.88,13.4
Arizona,2012,4,18.66666667,4,-1.369487243,4,-12.29841185,-17.83395971,AZ,38.559,0,1,3,0.270999998,1,137.44,30.55,6.74,230.88,13.4
Arizona,2013,4,2.666666667,0,-1.299282984,4,-17.00827395,-15.30013106,AZ,38.303,0,1,3,0.270999998,1,137.44,30.55,6.74,230.88,13.4
Arizona,2014,4,25.33333333,2.333333333,-2.06686276,4,-15.59921595,-14.09856448,AZ,38.45,0,1,3,0.270999998,1,137.44,30.55,6.74,230.88,13.4
Arizona,2015,4,10,0,-2.397895273,4,-9.74386114,-14.12327406,AZ,38.647,0,1,3,0.270999998,1,137.44,30.55,6.74,230.88,13.4
Arizona,2016,4,0,4,1.609437912,4,-17.30720038,-15.26343578,AZ,38.985,0,1,3,0.270999998,1,137.44,30.55,6.74,230.88,13.4
Arkansas,2005,5,8,0,-2.197224577,5,-12.15374537,-11.89090793,AR,35.649,0,0,4,0.109999999,1,191.05,78.68,8.49,464.17,4.8
Arkansas,2006,5,NA,NA,NA,5,-17.39299464,-17.83912012,AR,35.803,1,0,4,0.109999999,1,191.05,78.68,8.49,464.17,4.8
Arkansas,2007,5,7.333333333,1,-1.427116356,5,-26.39657255,-22.71608234,AR,35.205,1,0,4,0.109999999,1,191.05,78.68,8.49,464.17,4.8
Arkansas,2008,5,NA,NA,NA,5,-13.35732518,-26.28438567,AR,34.957,1,0,4,0.109999999,1,191.05,78.68,8.49,464.17,4.8
Arkansas,2009,5,13,9.75,-0.264151575,5,-40.93071216,-28.38536823,AR,33.837,1,0,4,0.109999999,1,191.05,78.68,8.49,464.17,4.8
Arkansas,2010,5,0,2.333333333,1.203972804,5,-26.5688645,-28.0506361,AR,34.671,1,0,4,0.109999999,1,191.05,78.68,8.49,464.17,4.8
Arkansas,2011,5,8.333333333,4,-0.624154309,5,-21.19299608,-26.3636218,AR,35.146,1,0,4,0.109999999,1,191.05,78.68,8.49,464.17,4.8
Arkansas,2012,5,0,3.333333333,1.466337069,5,-28.10888468,-28.4582296,AR,34.965,1,0,4,0.109999999,1,191.05,78.68,8.49,464.17,4.8
Arkansas,2013,5,13,17.33333333,0.269663567,5,-36.69821132,-32.27445699,AR,35.865,0,0,4,0.109999999,1,191.05,78.68,8.49,464.17,4.8
Arkansas,2014,5,0,2,1.098612289,5,-38.60108678,-32.62794352,AR,36.274,0,0,4,0.109999999,1,191.05,78.68,8.49,464.17,4.8
Arkansas,2015,5,2,8.999999999,1.203972804,5,-26.59737796,-30.84628668,AR,36.338,0,1,4,0.109999999,1,191.05,78.68,8.49,464.17,4.8
Arkansas,2016,5,0,6,1.945910149,5,-26.88372794,-26.44835591,AR,36.524,0,1,4,0.109999999,1,191.05,78.68,8.49,464.17,4.8
California,2005,6,0,0,0,6,17.97213714,13.36477124,CA,53.32,0,0,5,0.58099997,1,37.58,14.51,5.3,65.89,27.3
California,2006,6,0,8.333333334,2.233592222,6,-2.790633547,5.151112403,CA,54.842,0,0,5,0.58099997,1,37.58,14.51,5.3,65.89,27.3
California,2007,6,4.666666667,29,1.666596326,6,-1.885876858,-0.41095729,CA,55.154,0,0,5,0.58099997,1,37.58,14.51,5.3,65.89,27.3
California,2008,6,0,21.85714286,3.129263666,6,1.938600824,-3.260117376,CA,54.454,0,0,5,0.58099997,1,37.58,14.51,5.3,65.89,27.3
California,2009,6,7.75,25.25,1.098612289,6,-6.179462771,-2.936034698,CA,51.733,0,0,5,0.58099997,1,37.58,14.51,5.3,65.89,27.3
California,2010,6,5,19.33333333,1.220502106,6,-2.159972643,-4.024794979,CA,51.871,1,0,5,0.58099997,1,37.58,14.51,5.3,65.89,27.3
California,2011,6,14.33333333,38,0.933532538,6,-5.542770419,-2.436909908,CA,52.099,1,0,5,0.58099997,1,37.58,14.51,5.3,65.89,27.3
California,2012,6,10,52.66666667,1.584896804,6,2.72896899,-0.448516909,CA,52.974,1,0,5,0.58099997,1,37.58,14.51,5.3,65.89,27.3
California,2013,6,0,59,4.094344562,6,-0.317737314,-0.227100901,CA,53.855,1,0,5,0.58099997,1,37.58,14.51,5.3,65.89,27.3
California,2014,6,5,64.33333333,2.387742901,6,-1.212401134,-0.033234119,CA,55.598,1,0,5,0.58099997,1,37.58,14.51,5.3,65.89,27.3
California,2015,6,4.666666667,74.33333333,2.587321655,6,-1.307972624,-0.094343007,CA,57.596,1,0,5,0.58099997,1,37.58,14.51,5.3,65.89,27.3
California,2016,6,0,46,3.850147602,6,0.642887903,-0.356610866,CA,59.117,1,0,5,0.58099997,1,37.58,14.51,5.3,65.89,27.3
Colorado,2005,8,2.25,4.25,0.47957308,8,-6.003093148,-7.546117121,CO,51.473,0,0,6,0.199000001,1,160.99,34.39,8.04,278.94,9.8
Colorado,2006,8,35.66666667,10.66666667,-1.145132304,8,-12.19505644,-8.267924378,CO,51.515,1,0,6,0.199000001,1,160.99,34.39,8.04,278.94,9.8
Colorado,2007,8,14.66666667,2,-1.652923024,8,-8.170922909,-9.43636476,CO,52.094,1,0,6,0.199000001,1,160.99,34.39,8.04,278.94,9.8
Colorado,2008,8,10.57142857,16.57142857,0.417735201,8,-5.171974693,-10.84233523,CO,51.651,1,0,6,0.199000001,1,160.99,34.39,8.04,278.94,9.8
Colorado,2009,8,3.5,18.25,1.453433664,8,-21.332448,-12.75505089,CO,49.731,1,0,6,0.199000001,1,160.99,34.39,8.04,278.94,9.8
Colorado,2010,8,2.666666667,15,1.473305738,8,-7.915998576,-16.63400566,CO,49.254,0,0,6,0.199000001,1,160.99,34.39,8.04,278.94,9.8
Colorado,2011,8,6,4,-0.336472237,8,-23.36969196,-16.08137202,CO,49.285,0,0,6,0.199000001,1,160.99,34.39,8.04,278.94,9.8
Colorado,2012,8,8.333333333,7,-0.15415068,8,-12.78264565,-14.21878739,CO,49.639,0,0,6,0.199000001,1,160.99,34.39,8.04,278.94,9.8
Colorado,2013,8,0,15.66666667,2.813410717,8,-10.66488833,-15.42141753,CO,50.475,1,0,6,0.199000001,1,160.99,34.39,8.04,278.94,9.8
Colorado,2014,8,4.333333333,12.66666667,0.940983345,8,-16.76768905,-15.84842691,CO,52.064,1,0,6,0.199000001,1,160.99,34.39,8.04,278.94,9.8
Colorado,2015,8,0,4.666666666,1.734601055,8,-22.67846183,-15.8405079,CO,52.858,0,0,6,0.199000001,1,160.99,34.39,8.04,278.94,9.8
Colorado,2016,8,0,12.5,2.602689685,8,-11.76253269,-15.53560524,CO,52.567,0,0,6,0.199000001,1,160.99,34.39,8.04,278.94,9.8
Connecticut,2005,9,0,0,0,9,-3.927587047,-5.022655497,CT,66.032,0,0,7,0.195999995,0,32.98,31.67,6.68,86.79,14.5
Connecticut,2006,9,0,0,0,9,-3.447519548,-2.032119327,CT,67.458,0,0,7,0.195999995,0,32.98,31.67,6.68,86.79,14.5
Connecticut,2007,9,0,6.333333334,1.992430165,9,-1.290401932,-0.308568542,CT,70.096,0,0,7,0.195999995,0,32.98,31.67,6.68,86.79,14.5
Connecticut,2008,9,0,4.142857143,1.637608789,9,-0.37794812,0.067571153,CT,68.777,0,0,7,0.195999995,0,32.98,31.67,6.68,86.79,14.5
Connecticut,2009,9,3,9,0.916290732,9,3.927844583,-0.942264767,CT,65.574,0,0,7,0.195999995,0,32.98,31.67,6.68,86.79,14.5
Connecticut,2010,9,0,0,0,9,-5.160848621,-3.909695773,CT,64.906,1,0,7,0.195999995,0,32.98,31.67,6.68,86.79,14.5
Connecticut,2011,9,0,8,2.197224577,9,-12.93864972,-5.38078164,CT,63.638,1,0,7,0.195999995,0,32.98,31.67,6.68,86.79,14.5
Connecticut,2012,9,0,3.333333333,1.466337069,9,3.608798916,-6.865152015,CT,63.502,1,0,7,0.195999995,0,32.98,31.67,6.68,86.79,14.5
Connecticut,2013,9,2,9,1.203972804,9,-10.45368945,-6.181082907,CT,62.55,1,0,7,0.195999995,0,32.98,31.67,6.68,86.79,14.5
Connecticut,2014,9,0,8.333333333,2.233592221,9,-9.676070925,-5.603751829,CT,62.171,1,0,7,0.195999995,0,32.98,31.67,6.68,86.79,14.5
Connecticut,2015,9,2.666666667,10.66666667,1.157452789,9,1.920877848,-5.342624654,CT,63.464,1,0,7,0.195999995,0,32.98,31.67,6.68,86.79,14.5
Connecticut,2016,9,0,0,0,9,-7.913007142,-5.075118213,CT,63.636,1,0,7,0.195999995,0,32.98,31.67,6.68,86.79,14.5
Delaware,2005,10,0,0,0,10,2.746454367,-4.693647308,DE,67.525,0,0,8,0.158999994,0,106.24,60.07,21.76,301.97,9.3
Delaware,2006,10,1.666666667,0,-0.980829253,10,-14.46137686,-4.607417364,DE,67.857,0,0,8,0.158999994,0,106.24,60.07,21.76,301.97,9.3
Delaware,2007,10,4,2,-0.510825624,10,-9.807454609,-3.20969744,DE,66.344,0,0,8,0.158999994,0,106.24,60.07,21.76,301.97,9.3
Delaware,2008,10,0,3.428571428,1.488077055,10,-1.986524781,-0.856068179,DE,62.535,1,0,8,0.158999994,0,106.24,60.07,21.76,301.97,9.3
Delaware,2009,10,0,5.5,1.871802177,10,22.08058331,3.834387624,DE,64.313,1,0,8,0.158999994,0,106.24,60.07,21.76,301.97,9.3
Delaware,2010,10,0,2.666666667,1.299282984,10,-14.7974495,2.216523535,DE,62.837,1,0,8,0.158999994,0,106.24,60.07,21.76,301.97,9.3
Delaware,2011,10,0,0,0,10,3.026587393,-0.509536898,DE,63.793,1,0,8,0.158999994,0,106.24,60.07,21.76,301.97,9.3
Delaware,2012,10,0,2,1.098612289,10,4.92458299,2.646758002,DE,62.174,1,0,8,0.158999994,0,106.24,60.07,21.76,301.97,9.3
Delaware,2013,10,0,0,0,10,4.925998195,5.416264097,DE,60.719,1,0,8,0.158999994,0,106.24,60.07,21.76,301.97,9.3
Delaware,2014,10,0,2.333333333,1.203972804,10,6.077159926,2.998628846,DE,63.368,1,0,8,0.158999994,0,106.24,60.07,21.76,301.97,9.3
Delaware,2015,10,2.666666667,3.666666667,0.241162057,10,-1.246177927,-3.438248239,DE,64.516,1,0,8,0.158999994,0,106.24,60.07,21.76,301.97,9.3
Delaware,2016,10,0,2.5,1.252762968,10,-16.08647149,-14.01343833,DE,64.054,1,0,8,0.158999994,0,106.24,60.07,21.76,301.97,9.3
Florida,2005,12,0,3,1.386294361,12,-3.908603947,-6.083566334,FL,43.326,0,1,9,0.209999993,1,60.78,36.96,11.71,145.98,20.2
Florida,2006,12,3.666666667,2,-0.441832752,12,-13.47290868,-10.45055877,FL,43.926,0,1,9,0.209999993,1,60.78,36.96,11.71,145.98,20.2
Florida,2007,12,11.66666667,2,-1.440361582,12,-16.08727857,-13.70040453,FL,43.506,0,1,9,0.209999993,1,60.78,36.96,11.71,145.98,20.2
Florida,2008,12,12.85714286,5.571428572,-0.746069582,12,-13.10894933,-15.88366214,FL,41.241,0,1,9,0.209999993,1,60.78,36.96,11.71,145.98,20.2
Florida,2009,12,4.75,11.5,0.776528789,12,-16.46997996,-16.64014782,FL,38.695,0,1,9,0.209999993,1,60.78,36.96,11.71,145.98,20.2
Florida,2010,12,2,17.33333333,1.810108608,12,-18.46169156,-18.54815407,FL,38.604,0,1,9,0.209999993,1,60.78,36.96,11.71,145.98,20.2
Florida,2011,12,0,8.666666667,2.268683541,12,-21.93210412,-18.71329041,FL,37.876,0,1,9,0.209999993,1,60.78,36.96,11.71,145.98,20.2
Florida,2012,12,5.666666667,15.66666667,0.916290732,12,-14.41131929,-18.26452652,FL,37.705,0,1,9,0.209999993,1,60.78,36.96,11.71,145.98,20.2
Florida,2013,12,6.666666666,10,0.361013346,12,-17.94621896,-17.51466829,FL,38.023,0,1,9,0.209999993,1,60.78,36.96,11.71,145.98,20.2
Florida,2014,12,4,8.333333333,0.624154309,12,-19.60274739,-16.74342217,FL,38.477,0,1,9,0.209999993,1,60.78,36.96,11.71,145.98,20.2
Florida,2015,12,0,4,1.609437912,12,-12.88377896,-16.16137029,FL,39.289,0,1,9,0.209999993,1,60.78,36.96,11.71,145.98,20.2
Florida,2016,12,0,8.5,2.251291799,12,-16.74243472,-15.61930687,FL,39.506,0,1,9,0.209999993,1,60.78,36.96,11.71,145.98,20.2
Georgia,2005,13,0,0,0,13,-16.50876315,-16.97736798,GA,47.61,0,1,10,0.115999997,0,233.42,63.35,8.56,491.28,10
Georgia,2006,13,16.66666667,5.333333333,-1.025852934,13,-19.73032449,-18.49912216,GA,47.013,0,1,10,0.115999997,0,233.42,63.35,8.56,491.28,10
Georgia,2007,13,3,6.333333334,0.606135804,13,-18.95869694,-19.66468938,GA,46.374,0,1,10,0.115999997,0,233.42,63.35,8.56,491.28,10
Georgia,2008,13,11.71428571,9.428571428,-0.198176929,13,-20.07426134,-20.41476601,GA,44.239,0,1,10,0.115999997,0,233.42,63.35,8.56,491.28,10
Georgia,2009,13,19.25,6.5,-0.993251773,13,-19.11163513,-20.89618081,GA,42.052,0,1,10,0.115999997,0,233.42,63.35,8.56,491.28,10
Georgia,2010,13,11.33333333,20.33333333,0.547965171,13,-23.5501133,-20.20272853,GA,42.029,0,1,10,0.115999997,0,233.42,63.35,8.56,491.28,10
Georgia,2011,13,20,16.33333333,-0.191891008,13,-18.28643461,-18.49723906,GA,42.14,0,1,10,0.115999997,0,233.42,63.35,8.56,491.28,10
Georgia,2012,13,12.33333333,15,0.182321557,13,-15.12886097,-19.62317491,GA,42.191,0,1,10,0.115999997,0,233.42,63.35,8.56,491.28,10
Georgia,2013,13,7.333333334,15.66666667,0.69314718,13,-23.4556319,-21.57429764,GA,42.5,0,1,10,0.115999997,0,233.42,63.35,8.56,491.28,10
Georgia,2014,13,4.666666667,1,-1.041453875,13,-29.54249817,-21.83580086,GA,43.465,0,1,10,0.115999997,0,233.42,63.35,8.56,491.28,10
Georgia,2015,13,2.333333333,8.666666666,1.064710737,13,-16.09031854,-21.46334944,GA,44.299,0,1,10,0.115999997,0,233.42,63.35,8.56,491.28,10
Georgia,2016,13,0,6.5,2.014903021,13,-20.84952845,-19.97664074,GA,45.14,0,1,10,0.115999997,0,233.42,63.35,8.56,491.28,10
Hawaii,2005,15,0,0,0,15,14.77090141,8.788291472,HI,50.145,0,0,11,0.261999995,0,28.83,16.96,2.1,53.83,17.7
Hawaii,2006,15,4.333333333,1.333333333,-0.826678573,15,0.251964435,7.910879986,HI,50.631,0,0,11,0.261999995,0,28.83,16.96,2.1,53.83,17.7
Hawaii,2007,15,4.666666666,19.33333333,1.27766052,15,-3.363718367,6.860715798,HI,51.245,0,0,11,0.261999995,0,28.83,16.96,2.1,53.83,17.7
Hawaii,2008,15,4.714285714,17.57142857,1.178654996,15,20.37603199,5.568105956,HI,50.833,0,0,11,0.261999995,0,28.83,16.96,2.1,53.83,17.7
Hawaii,2009,15,6.5,9,0.287682072,15,4.033145033,5.192739466,HI,48.549,0,0,11,0.261999995,0,28.83,16.96,2.1,53.83,17.7
Hawaii,2010,15,8,10,0.200670695,15,-5.59254768,-0.388425969,HI,49.418,1,0,11,0.261999995,0,28.83,16.96,2.1,53.83,17.7
Hawaii,2011,15,0,6.333333334,1.992430165,15,-8.591101799,-7.39830439,HI,49.331,1,0,11,0.261999995,0,28.83,16.96,2.1,53.83,17.7
Hawaii,2012,15,2.333333333,12.33333333,1.386294361,15,3.51224514,-10.41242949,HI,49.513,1,0,11,0.261999995,0,28.83,16.96,2.1,53.83,17.7
Hawaii,2013,15,0,15.33333333,2.793208009,15,-28.16922151,-4.629327572,HI,49.539,1,0,11,0.261999995,0,28.83,16.96,2.1,53.83,17.7
Hawaii,2014,15,0,0,0,15,13.35014934,-0.398829316,HI,49.716,1,0,11,0.261999995,0,28.83,16.96,2.1,53.83,17.7
Hawaii,2015,15,2.333333333,6,0.741937345,15,14.1526909,4.194162491,HI,50.994,1,0,11,0.261999995,0,28.83,16.96,2.1,53.83,17.7
Hawaii,2016,15,8.5,0,-2.251291799,15,1.516544349,9.164275185,HI,51.819,1,0,11,0.261999995,0,28.83,16.96,2.1,53.83,17.7
Idaho,2005,16,0,1.25,0.810930216,16,-58.39751981,-49.27564851,ID,35.895,0,1,12,0.119999997,0,125.82,35.92,8.34,232.55,5.7
Idaho,2006,16,8.666666667,0,-2.268683541,16,-26.9654978,-32.49354509,ID,36.931,0,1,12,0.119999997,0,125.82,35.92,8.34,232.55,5.7
Idaho,2007,16,3,1,-0.693147181,16,1.787799634,-23.95365086,ID,37.08,0,1,12,0.119999997,0,125.82,35.92,8.34,232.55,5.7
Idaho,2008,16,4.714285714,5.857142857,0.182321557,16,-37.19844958,-22.67252718,ID,36.691,0,1,12,0.119999997,0,125.82,35.92,8.34,232.55,5.7
Idaho,2009,16,2,9.5,1.252762968,16,-26.49231764,-32.95706109,ID,34.664,0,1,12,0.119999997,0,125.82,35.92,8.34,232.55,5.7
Idaho,2010,16,4,0,-1.609437912,16,-43.61605569,-35.25661994,ID,34.62,0,1,12,0.119999997,0,125.82,35.92,8.34,232.55,5.7
Idaho,2011,16,8,1,-1.504077397,16,-26.00037604,-32.40707748,ID,34.27,0,1,12,0.119999997,0,125.82,35.92,8.34,232.55,5.7
Idaho,2012,16,0,0,0,16,-32.15021988,-31.32453167,ID,34.094,0,1,12,0.119999997,0,125.82,35.92,8.34,232.55,5.7
Idaho,2013,16,4,0,-1.609437912,16,-34.53478151,-34.7646477,ID,34.748,0,1,12,0.119999997,0,125.82,35.92,8.34,232.55,5.7
Idaho,2014,16,2,0,-1.098612289,16,-37.32758716,-37.57874378,ID,35.103,0,1,12,0.119999997,0,125.82,35.92,8.34,232.55,5.7
Idaho,2015,16,3.666666667,6.333333333,0.451985124,16,-48.41141571,-40.10152135,ID,35.738,0,1,12,0.119999997,0,125.82,35.92,8.34,232.55,5.7
Idaho,2016,16,3,0,-1.386294361,16,-37.51276379,-42.28984843,ID,36.056,0,1,12,0.119999997,0,125.82,35.92,8.34,232.55,5.7
Illinois,2005,17,0,9.5,2.351375257,17,-26.27954709,-22.97970242,IL,51.237,1,0,13,0.280999988,0,61.69,15.09,3.77,93.11,14.2
Illinois,2006,17,9.333333334,3,-0.949080555,17,-7.300079361,-12.05222835,IL,52.486,1,0,13,0.280999988,0,61.69,15.09,3.77,93.11,14.2
Illinois,2007,17,2,25.33333333,2.172223275,17,-3.808562136,-5.422192731,IL,52.856,1,0,13,0.280999988,0,61.69,15.09,3.77,93.11,14.2
Illinois,2008,17,0,8.857142857,2.288196356,17,-1.963644165,-2.955183711,IL,51.406,1,0,13,0.280999988,0,61.69,15.09,3.77,93.11,14.2
